symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
FGFR2,1,4,0,2,6,1,0,4,1,0,0,13,0,1,0,3,0,3,0,0,0,11,10,0,0,1,0,0,1,0,0,0,2,9,0,0,11,5,0,0
FGFR3,1,1,0,0,0,0,0,7,5,0,2,15,7,0,1,1,2,1,1,2,2,5,3,5,0,0,0,0,0,0,0,0,7,5,0,0,11,6,0,2
FGFR4,5,21,8,7,0,11,6,9,0,0,0,14,6,20,0,3,0,2,6,1,1,9,4,18,5,2,0,0,0,7,3,3,9,0,0,16,6,0,1,4
FGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHL2,38,77,12,52,9,64,14,14,5,6,34,7,5,23,16,5,12,33,22,1,0,8,19,123,13,0,35,19,1,3,19,5,28,7,0,11,13,14,5,27
FIP1L1,9,6,5,5,6,9,6,11,7,4,6,10,11,5,6,7,9,7,13,7,5,8,6,11,9,6,9,8,6,9,9,9,10,6,9,12,6,8,9,13
FIS1,31,35,19,35,24,48,31,20,41,75,25,26,33,59,25,72,32,23,23,32,17,17,68,28,27,54,40,36,18,43,32,57,10,27,38,37,23,15,45,40
FLCN,2,5,2,6,4,3,1,2,3,3,4,3,4,3,5,4,5,2,3,1,3,5,1,1,2,1,6,4,6,2,2,5,1,5,3,2,4,4,6,4
FLNB,57,20,110,50,35,7,97,18,41,45,17,44,16,35,62,20,136,20,9,53,15,25,32,67,88,5,30,28,13,12,6,5,40,44,10,49,44,44,5,6
FLNC,103,99,0,41,0,13,99,11,0,142,58,86,54,0,52,0,62,0,0,0,2,4,2,199,41,0,60,9,20,0,0,0,0,19,0,1,0,0,0,0
FLOT1,24,32,20,50,31,28,61,25,67,60,41,18,68,20,59,58,84,65,57,31,47,25,49,108,81,37,103,96,116,43,46,34,40,113,101,30,41,94,117,33
FLOT2,24,28,22,36,15,45,43,22,48,47,19,31,63,18,17,33,36,35,18,31,34,32,26,26,9,54,36,18,26,24,21,17,67,28,104,22,33,37,27,12
FLT1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLT3LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FLT4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
FN1,165,54,49,125,18,262,1,1,0,365,2241,9,45,0,44,4,47,6,1,153,0,10,10,201,37,187,389,37,138,17,457,227,140,306,0,0,3,29,144,69
FNIP1,7,5,3,7,8,6,4,5,3,4,4,5,9,6,5,5,7,5,3,1,5,4,4,5,2,2,3,5,7,11,6,5,5,9,6,3,5,6,4,4
FNIP2,2,3,0,3,2,0,0,0,2,2,4,5,4,3,1,0,1,2,0,0,2,1,1,1,0,1,3,1,4,10,5,3,2,3,15,2,1,1,5,1
FOS,0,1,0,14,13,0,0,28,96,9,34,2,5,39,44,66,91,8,70,76,3,15,6,21,1,2,24,12,68,6,44,45,120,58,0,58,0,9,252,131
FOSB,0,0,0,2,0,0,0,2,37,0,4,0,1,1,13,6,13,1,9,2,0,0,0,3,0,0,1,2,14,0,13,4,20,4,0,18,0,0,68,35
FOSL1,81,31,16,81,62,63,176,30,7,195,61,25,4,16,234,0,214,13,26,15,0,0,4,156,277,2,139,97,18,12,33,11,34,61,21,60,0,87,28,41
FOSL2,33,39,13,49,32,26,33,5,13,40,41,49,0,18,36,17,48,17,18,4,7,20,24,22,6,1,23,22,41,5,4,5,43,48,53,7,3,74,3,3
FOXA2,0,2,5,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0
FOXM1,35,16,23,42,49,10,46,8,27,16,14,21,9,13,29,14,33,23,55,20,13,19,15,36,21,21,57,32,29,28,12,24,17,34,30,13,24,28,25,12
FOXO1,1,1,1,0,0,0,1,3,2,2,1,7,0,6,1,0,0,2,0,1,5,3,1,0,0,1,1,1,0,1,1,2,4,2,0,0,0,5,1,2
FOXO3,7,4,2,4,6,4,4,11,8,7,7,6,5,6,5,9,4,14,4,1,6,10,4,3,2,20,5,5,7,8,5,4,9,10,1,8,5,11,2,4
FOXP1,3,1,1,2,1,1,0,0,1,1,2,0,1,2,2,1,3,0,0,0,10,0,1,0,1,0,2,2,2,1,0,0,2,2,0,5,0,7,0,0
FRAS1,0,0,1,1,0,0,2,7,7,0,0,16,0,3,0,0,1,1,0,0,0,4,1,0,0,0,2,6,1,0,3,0,12,0,18,5,0,12,0,0
FRAT1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0
FRAT2,3,0,1,1,4,4,1,4,5,2,1,3,6,4,2,8,2,6,1,5,5,14,6,2,3,9,1,1,3,4,1,5,2,2,3,6,18,3,2,1
FREM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
FRMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRMD6,10,1,10,15,19,7,16,2,2,4,16,1,0,0,29,4,23,5,8,9,0,0,2,22,29,0,9,7,21,13,19,12,6,16,2,0,0,3,13,44
FRS2,5,2,6,7,3,3,4,5,4,2,2,4,2,4,3,10,4,4,7,2,3,6,4,3,3,1,2,3,5,6,2,3,7,6,2,3,14,6,4,4
FST,0,0,1,0,15,0,0,0,0,0,15,0,0,0,1,0,13,0,0,1,0,49,1,0,243,0,30,0,4,2,0,0,0,8,0,0,0,4,0,5
FTH1,153,381,373,188,588,1670,1018,1156,1388,446,206,302,376,396,238,253,248,781,175,376,477,492,463,152,434,258,343,170,210,239,145,492,1424,481,334,1109,102,502,1066,125
FTL,793,3421,6206,1019,843,5637,1611,1133,1933,2810,1926,961,2955,789,2749,430,2660,117,427,6115,1338,159,1448,748,425,2609,2557,1373,1704,796,674,527,1879,2210,2470,559,87,713,3499,1678
FXR1,19,14,12,14,16,25,13,19,15,19,15,16,17,21,22,10,14,7,20,12,35,18,10,17,13,19,7,15,31,8,24,15,15,15,12,9,25,23,11,20
FXR2,10,14,15,13,19,11,25,15,14,8,17,15,11,11,14,18,18,13,23,19,9,8,8,19,9,7,30,18,8,8,13,14,7,10,9,23,10,22,18,14
FXYD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD2,0,0,0,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD4,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FYB1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,1,2
FYN,0,0,0,0,2,1,0,4,7,5,13,1,3,8,3,0,5,1,1,0,1,3,2,7,2,0,12,1,2,16,25,6,3,13,0,44,0,16,10,26
FZD1,4,2,0,5,0,3,2,1,2,0,2,1,1,0,1,1,6,1,1,1,2,2,0,1,0,0,7,5,2,3,3,1,4,6,6,0,2,5,0,9
FZD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
FZD2,1,18,16,14,18,11,11,5,9,10,10,5,1,1,14,1,13,5,2,2,21,6,5,26,7,0,52,11,26,2,1,0,20,10,1,0,6,8,2,0
FZD3,0,0,1,0,0,0,0,3,2,0,0,4,0,3,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,2,1,1,2,0,3,2,1,2,0,2
FZD4,0,0,0,1,0,0,0,3,1,1,5,7,7,0,1,2,2,1,0,1,1,2,1,2,7,0,1,1,1,2,0,1,1,3,0,0,6,4,1,2
FZD5,3,3,2,3,0,1,1,3,3,0,0,7,3,4,0,1,1,5,1,5,3,1,5,0,0,0,1,1,1,1,1,1,3,2,0,4,0,2,1,3
FZD6,67,22,17,18,15,20,33,36,14,18,21,10,0,18,8,20,23,31,7,5,2,21,27,26,24,0,0,0,14,25,39,22,33,22,5,5,0,24,15,29
FZD7,7,9,2,7,9,0,4,8,17,4,24,11,1,1,2,1,31,4,2,4,8,5,10,4,0,0,13,15,8,9,11,4,11,9,1,0,2,19,3,10
FZD8,1,0,2,0,2,0,0,0,0,0,1,3,0,0,13,0,1,0,1,3,3,2,2,2,93,0,4,3,2,0,0,0,1,5,0,0,0,1,0,2
FZD9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1
FZR1,10,7,3,5,8,4,12,6,12,6,7,9,7,6,8,6,12,5,14,4,6,4,5,10,5,7,11,16,8,8,6,5,13,9,11,6,9,12,9,9
G6PC3,9,23,17,14,16,15,13,5,10,16,8,11,5,5,18,19,15,6,15,26,15,8,5,11,16,26,19,28,13,26,18,24,11,13,11,6,28,12,29,30
GAB1,0,1,0,2,0,0,1,1,1,1,1,0,1,2,0,1,1,1,0,0,1,1,1,1,0,2,0,0,1,3,1,1,1,2,0,0,2,4,1,0
GAB2,1,1,1,3,0,3,1,1,8,2,2,14,37,5,2,10,1,17,0,0,38,23,4,4,2,0,3,0,0,16,9,17,4,4,5,6,6,2,14,5
GABARAP,14,26,30,21,33,41,9,8,26,24,17,16,22,18,20,28,21,11,16,15,11,11,16,10,14,14,34,20,15,9,13,25,9,19,15,14,28,18,25,15
GABBR1,1,1,0,2,1,2,3,9,8,4,4,0,7,0,10,0,4,5,3,2,4,4,1,3,1,0,1,3,2,7,5,3,4,3,1,3,4,3,6,4
GABBR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GABRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
GABRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GABRA5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
GABRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GABRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRB3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
GABRD,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GADD45A,47,32,14,55,50,40,15,69,15,48,125,35,77,48,45,7,38,70,73,11,3,26,97,61,18,35,101,40,13,8,32,14,49,35,23,73,1,40,27,31
GADD45B,16,16,12,14,5,8,45,10,28,13,52,3,5,3,28,13,13,23,16,5,23,3,24,30,11,16,31,11,16,3,1,1,27,23,22,15,10,23,2,5
GADD45G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0
GAL,0,0,2,6,1,0,48,20,20,9,0,9,10,3,0,9,0,1,20,40,0,5,1,5,1,8,0,0,0,0,0,0,0,0,0,82,0,0,0,0
GALR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPDH,1107,1310,1603,1773,710,2075,1237,691,1337,896,1303,1599,545,854,2217,1045,1470,886,2313,1973,543,936,1142,2090,919,994,2448,1582,950,1231,1477,1447,704,1400,2647,641,363,1805,1682,2553
GAS1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,1,0,0,0,2,0,4,7,2,5,0,15,321,0,0,10,2,2
GAS6,14,8,0,49,33,15,17,9,26,17,25,1,4,4,0,0,55,6,1,5,0,0,21,30,9,76,27,20,29,0,0,2,16,29,0,22,11,8,1,1
GATA3,0,0,2,0,4,0,0,0,0,5,1,0,0,0,0,267,3,13,19,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,2,0,234,1,0,1
GATA4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,8,3,1,0,1,0,0,1,0,5,9
GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF11,1,1,1,2,2,1,4,0,2,1,1,3,2,0,4,3,1,1,0,2,6,4,3,3,2,1,5,4,2,3,0,6,1,2,1,3,2,3,2,10
GDF5,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0
GDF6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
GDF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GEMIN2,2,2,7,3,6,3,8,5,4,3,3,7,7,12,4,8,3,3,6,8,6,8,6,7,5,3,2,4,3,3,2,2,6,4,6,5,8,4,3,7
GEMIN4,6,8,19,9,12,4,17,7,4,6,4,15,5,7,8,10,14,7,17,18,5,7,6,16,5,7,13,16,3,3,6,9,5,4,15,15,6,10,10,8
GEMIN5,7,6,16,8,20,6,15,10,6,7,6,13,5,3,10,13,10,10,16,22,15,8,10,13,6,14,11,14,5,10,7,9,7,5,21,10,10,9,10,14
GEMIN7,5,4,15,4,5,10,8,6,9,7,2,10,7,7,7,11,10,11,7,6,7,5,9,5,5,7,6,8,7,4,6,6,6,5,10,7,8,3,12,9
GFAP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0
GH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,23,0,0,0,0,20,0,3,11
GHRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIT1,6,10,11,16,10,9,14,17,13,16,3,17,6,6,28,9,10,9,22,17,22,12,9,6,6,17,12,16,6,26,6,14,20,8,13,20,13,16,16,11
GIT2,2,1,3,5,1,1,6,2,2,3,1,2,2,2,3,1,3,1,2,2,2,1,1,3,2,4,3,3,2,5,3,5,3,2,4,2,3,3,5,3
GJD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI2,0,1,3,3,0,1,3,0,2,1,2,0,0,0,0,0,2,0,0,1,0,1,0,3,1,2,3,4,0,0,0,0,3,0,0,0,0,1,1,2
GLI3,0,1,0,5,4,1,0,0,0,6,2,0,0,0,7,1,1,1,0,2,0,6,0,1,2,1,2,2,6,5,1,2,1,5,8,0,3,8,0,7
GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLS,134,103,54,357,21,137,88,14,10,12,53,33,10,22,19,6,15,9,18,12,29,6,15,8,18,13,25,18,16,19,23,12,93,26,31,25,4,24,21,27
GLS2,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
GNA11,13,10,6,7,10,5,27,11,18,14,17,11,6,5,11,7,23,11,11,9,12,7,8,16,9,1,24,22,10,17,10,8,19,22,4,8,10,14,12,7
GNA12,25,42,10,17,14,23,27,8,9,32,23,10,9,4,12,14,27,10,11,12,10,7,6,15,17,10,29,31,25,12,7,12,9,26,15,10,12,37,7,11
GNA13,23,22,28,15,12,20,20,22,13,18,7,18,16,13,17,36,17,10,21,13,28,22,7,18,13,16,11,19,17,27,15,33,17,16,25,24,19,24,16,12
GNA14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNA15,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,16,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
GNAI1,13,9,10,18,15,12,4,27,1,11,6,48,0,9,7,0,4,1,10,7,8,11,11,8,6,4,10,25,7,5,6,9,6,9,0,5,1,6,5,7
GNAI2,49,21,5,17,29,22,40,20,14,48,61,11,8,4,45,16,44,7,8,17,12,19,17,55,40,34,46,44,48,45,32,18,23,76,64,20,16,38,15,22
GNAI3,12,4,5,4,7,5,2,4,3,4,5,6,6,5,5,5,7,9,13,3,5,6,3,10,3,2,4,6,6,9,6,3,9,6,6,5,3,5,4,3
GNAL,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0
GNAO1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,6,0,0,0,0,0,2,0,0,0,2,0,4,1,4,0,1,0,0,0,0,2,2
GNAQ,19,18,10,15,11,9,14,12,15,7,8,16,6,12,17,9,7,12,4,8,16,20,11,14,0,0,12,9,11,20,16,10,20,17,3,7,10,19,6,17
GNAS,77,52,40,37,83,60,62,41,70,85,43,66,37,43,66,213,57,40,71,58,82,129,104,89,63,63,113,38,72,40,84,56,75,63,59,46,79,77,59,139
GNAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNAZ,2,1,0,0,3,0,2,5,3,0,3,0,0,0,2,1,0,0,1,1,3,0,3,2,1,0,2,2,0,1,2,1,3,2,0,3,0,1,0,2
GNB1,115,31,45,58,95,58,69,73,83,57,79,54,56,38,41,55,77,42,63,42,98,95,42,74,89,72,113,65,79,60,88,49,88,89,64,76,39,79,81,51
GNB2,104,76,37,86,63,73,70,43,101,132,47,56,57,42,48,92,64,77,55,51,46,32,128,53,68,52,119,84,44,58,39,50,37,59,145,47,35,50,63,47
GNB3,2,0,0,2,2,0,0,1,0,0,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0
GNB4,7,2,6,5,10,7,9,0,0,0,16,6,6,0,11,5,9,4,3,5,9,4,4,12,2,9,6,8,18,18,10,11,16,16,20,0,21,15,5,17
GNB5,3,3,3,3,1,1,4,3,3,4,1,1,0,1,2,2,3,1,1,7,3,1,1,3,1,3,5,2,4,2,1,3,5,3,2,1,1,5,2,1
GNG10,31,15,20,13,15,26,13,9,8,18,6,9,8,18,20,8,21,5,9,20,16,18,10,15,11,0,17,20,11,5,9,17,20,16,13,3,17,7,8,13
GNG11,65,37,15,28,25,48,0,0,0,38,9,9,0,0,0,0,14,0,78,18,0,3,45,4,10,0,10,32,4,5,11,24,42,14,0,0,96,1,21,15
GNG13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
GNG4,0,5,1,0,5,143,5,4,0,15,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,32,0,0,1,0
GNG5,60,40,45,36,88,57,48,81,72,86,29,53,68,40,50,37,65,97,75,40,71,46,88,101,42,33,70,72,69,107,53,42,28,55,76,73,37,53,102,41
GNG7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,15,4,2,0,3,0,0,0,1,3,4
GNG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNGT2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
GOSR2,5,5,5,4,3,6,5,5,4,4,3,3,8,2,5,6,3,3,5,4,5,6,3,5,6,6,7,11,4,10,5,6,5,5,3,5,6,6,7,5
GP1BA,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1
GP1BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPAA1,27,42,16,14,39,26,34,13,19,38,41,27,25,24,43,54,29,22,12,23,40,26,67,33,48,57,46,28,49,37,32,48,30,35,25,7,31,28,55,27
GPC1,9,63,18,18,10,6,54,15,19,33,32,27,0,1,3,8,11,7,5,67,9,11,7,13,9,9,71,28,37,8,8,4,30,84,0,6,8,21,3,26
GPER1,0,3,0,0,0,0,0,0,2,14,0,1,0,0,0,8,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
GPR161,1,2,2,3,3,1,1,3,2,2,2,1,0,0,1,0,2,3,0,0,6,5,4,3,3,0,4,2,2,4,9,10,7,3,0,0,1,4,10,1
GPR83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPSM1,5,6,1,2,7,4,7,7,2,5,5,6,5,0,6,3,4,2,3,6,9,7,2,8,2,4,6,5,3,3,4,6,4,11,4,9,7,9,8,12
GRB10,8,10,8,13,3,7,2,8,8,29,8,5,19,11,0,1,9,2,1,1,0,5,4,0,8,0,3,4,8,12,5,13,2,12,0,5,7,22,5,9
GRB2,33,22,30,30,17,51,34,42,32,38,17,28,38,20,34,91,29,34,28,28,59,32,17,40,32,31,36,53,21,30,20,40,26,23,31,37,36,27,32,27
GREM1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GRIA4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0
GRIN2A,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRIN2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2D,0,5,2,0,5,0,0,8,1,1,0,9,5,4,6,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
GRIN3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
