symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
USP7,1,0,1,-1,0,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,0,0,1,-1,0,-1,0,0,0,0,-1,1
USP8,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,2,-1,-1,0,1,0,0,-1,-1,-1,1,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
UTS2,-1,-1,-1,1,-1,-1,1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,0,-1,0,2,0
UTS2R,0,1,1,-1,1,0,1,0,1,-1,0,0,-1,1,-1,0,-1,0,1,1,0,1,-1,1,0,1,1,1,1,0,-1,0,-1,0,1,1,1,-1,0
UVRAG,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,1,1,0,1,1,-1,1,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1
VAMP1,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0
VAMP2,1,1,1,1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0
VAMP3,-1,-1,-1,1,-1,-1,1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,0,-1,0,2,0
VAMP4,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,-1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1
VANGL1,-1,-1,0,1,0,-1,0,0,1,1,0,1,0,-1,2,1,1,0,-1,1,1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,1,1
VANGL2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,1,0
VAPA,-1,-1,0,0,1,1,0,0,0,1,-1,1,-1,0,1,0,1,-1,0,1,1,-1,1,1,1,1,0,-1,0,1,-1,0,-1,0,0,-1,1,-1,-1
VAPB,1,0,0,1,1,0,-1,0,1,1,1,0,1,2,1,1,-1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
VASP,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
VAV2,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1
VAV3,0,-1,0,1,0,-1,1,0,1,1,0,1,0,0,2,1,1,0,-1,1,0,-1,1,1,-1,1,0,1,2,2,-1,1,1,0,0,-1,1,1,1
VCL,0,0,1,0,1,0,0,-2,1,-1,0,1,0,0,-1,0,0,0,1,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,-2,-1,-1
VCP,0,0,-1,1,-1,1,-1,0,0,-1,0,-1,-1,1,-1,0,2,-1,-1,-1,1,-1,-1,-1,-1,1,0,1,0,1,-1,2,1,0,-1,-1,1,-1,-1
VDAC1,1,0,0,1,1,-1,-1,0,0,-1,0,0,0,1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,0,0,0,0,1,0,0,1,-1,-1
VDAC2,0,0,1,0,1,0,0,0,1,-1,0,1,0,0,-1,0,0,0,1,1,1,1,1,2,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,-1
VDAC3,-1,0,0,1,0,0,0,0,-1,1,1,0,0,1,-1,-1,-1,0,-1,0,2,-1,2,-1,-1,0,0,1,0,-1,1,0,0,0,0,1,0,-1,0
VDR,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
VEGFA,-1,-1,0,1,-1,1,-1,0,-1,1,-1,1,0,1,-1,1,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
VEGFB,-1,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1
VEGFC,0,-1,0,-2,0,-2,0,0,0,-1,0,0,0,-1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,0,-2,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1
VHL,-1,0,-1,1,1,-1,-1,0,0,1,-1,1,0,0,1,0,-1,-1,-1,-1,0,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,-1,-1,-1
VIPR2,1,0,1,0,1,0,0,0,2,1,1,1,1,-1,1,1,-1,2,1,1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1
VPS4A,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,1,0,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,0,2,0,-1,-1,-1
VPS4B,-1,-1,0,0,-1,-1,0,0,0,1,-1,-1,-1,0,2,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1
VTI1A,0,0,1,-2,0,0,2,0,0,-1,0,-1,-1,0,-1,0,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
VTI1B,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,1,0
WASF1,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1
WASF2,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0
WASF3,-1,-1,0,1,1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,0,-1,-1,0,1,-1
WASL,1,1,2,0,1,1,0,0,2,1,1,1,0,0,1,0,0,1,1,1,0,1,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,2
WDR24,-1,-1,1,-1,-1,-1,-2,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1
WDR33,1,0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,-1,1,0,0,1,0,1,-1,1,-1,0,-1,0,0,-1,0,0,1
WDR41,1,1,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,1,1,1,-1,0
WDR48,-1,0,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,0,-1,-1
WDR5,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1
WDR59,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,2,-1,1,1,1,0,-1,-1,-1,0,1,-1,1,0,0,-1,-1,1,0,0,2,0,0,-1,-1
WDR5B,-1,0,0,1,1,-1,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,2,1,1,1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1
WDR82,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1
WEE1,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,-1,0,1,0,0,-1,0,1,-1,0,-1,-1
WFS1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
WHAMM,0,1,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,1,2,0
WIF1,0,0,2,-1,1,1,0,0,0,-1,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,1,1,0,0,0,0,-1,1,1,-1,0,0,1,0,1,1
WIPF1,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,-1,0,1,0,1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
WIPF2,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,-1,0,0,1,1,0,0
WIPF3,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,2,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1
WIPI1,1,1,1,-1,2,0,2,0,1,-1,0,0,0,1,1,0,1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1
WIPI2,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,2,0,1
WNT1,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0
WNT10A,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,0
WNT10B,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0
WNT11,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,1,1,0,1,1,-1,1,2,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1
WNT16,1,1,2,0,1,1,0,0,2,1,1,1,0,0,1,0,0,1,1,1,0,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,0,1,1
WNT2,1,1,2,0,1,1,0,0,2,1,1,1,0,0,1,0,0,1,1,-1,0,2,-1,1,1,2,1,0,1,1,1,-1,1,1,1,-1,0,1,2
WNT2B,-1,-1,0,1,0,-1,0,0,1,1,0,1,0,-1,2,1,1,0,-1,1,1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,1,1
WNT3,1,1,1,-1,0,0,1,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0
WNT3A,1,0,1,1,1,0,0,0,1,0,1,1,0,0,-1,0,1,0,1,1,0,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,-1,1
WNT4,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0
WNT5A,-1,-1,0,0,-1,-1,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,1,1,0,-1,0,-1,1,0,1,2,0,0,0,-1,0,-1,-1
WNT6,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,0
WNT7A,-1,0,0,1,1,-1,-1,0,0,1,-1,1,0,0,0,0,-1,-1,-1,-1,-1,0,1,1,0,1,0,-1,1,0,1,-1,0,0,-1,1,-1,-1,-1
WNT7B,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1
WNT9A,1,0,1,1,1,0,0,0,1,0,1,1,0,0,-1,0,1,0,1,1,0,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,-1,1
WNT9B,1,1,1,-1,0,0,1,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0
WTIP,1,1,-1,-1,0,0,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,-1,2,2,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,0,0,0
WWC1,1,0,0,1,1,-1,0,0,0,-1,0,0,0,1,0,0,1,1,1,1,1,2,1,-1,0,1,1,1,1,1,-1,0,0,1,0,1,1,-1,-1
WWP1,1,1,0,1,1,1,2,0,1,2,1,0,1,1,2,1,-1,1,0,0,0,1,0,1,0,-1,0,1,1,1,1,1,0,0,0,1,0,1,1
WWTR1,0,0,0,0,1,1,0,0,1,1,-1,0,0,0,1,-1,0,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,1,0,1,1
XBP1,-1,-1,0,-1,-1,-1,0,0,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,1,1
XPO1,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,0,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1
XPO5,-1,-1,0,1,-1,0,-1,0,-1,1,-1,1,0,1,1,1,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1
XPOT,0,0,2,-1,1,1,0,0,0,-1,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,-1,0,0,1,0,1,1
YAP1,-1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,2,1,1,0,2,0,-1,-1,-1,-1,0,-1,0,1,1,-1,1,0
YES1,-1,-1,0,0,1,1,0,0,0,1,-1,1,-1,0,1,0,1,1,0,1,1,-1,-1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1
YWHAB,1,0,0,1,1,0,-1,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1
YWHAE,1,1,1,1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,0,-1,-1,0,1,-1,1,0,0
YWHAG,1,0,1,-1,0,0,0,0,1,1,1,1,0,0,1,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,2
YWHAH,-1,-1,0,-1,-1,-1,0,0,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1
YWHAQ,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,1,1,1,1,1,-1,-1,0,0,-1,0,1,0,1,1,-1,-1,0,0,-1,0,0,1
YWHAZ,1,0,0,1,1,1,2,0,1,2,1,0,1,1,2,1,1,1,0,-1,-1,1,1,1,0,-1,0,1,0,1,1,0,0,-2,0,1,0,0,1
ZAP70,1,0,1,-1,0,-1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,-1,0,-1,0,0,-1,0,1,1
ZBP1,1,0,0,1,1,0,-1,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
ZBTB16,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,0,-1
ZBTB17,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0
ZEB1,1,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,-1,0,0,1,-1,1,-1,-2,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1
ZFP1,1,0,1,-1,1,0,0,0,0,-1,0,0,0,2,2,-1,1,1,1,0,-1,-1,-1,0,1,-1,1,0,0,-1,-1,1,0,0,2,0,0,-1,-1
ZFP14,1,1,-1,-1,-1,1,-1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,2,1,-1,-2,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-2,1
ZFP28,1,1,-1,-1,-1,-1,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,0,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,0,1
ZFP30,1,1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,1
ZFP36,1,1,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
ZFP36L1,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0
ZFP36L2,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,0,-1,1,1,1,1,-1,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1
ZFP37,1,-1,0,1,0,0,-1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0,0,1,-1,0,0,0,1,0,-1,1,1,-1,-1
ZFP57,-1,-1,-1,1,-1,0,-2,0,-1,1,-1,1,-1,1,0,1,1,-1,-1,1,-1,1,1,0,1,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
ZFP82,1,1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,1
ZFP90,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,1,-1,0,2,0,-1,-1,-1
ZFPM2,1,1,0,1,1,1,2,0,1,2,1,0,2,2,2,1,-1,1,0,0,0,1,1,1,1,-1,0,1,1,1,1,1,0,-2,1,2,0,2,1
ZFYVE16,1,1,0,1,1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,1,1,1,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,1,1,1,0,0
ZFYVE9,0,-1,-1,1,0,-1,0,0,0,1,0,1,0,0,-1,-1,1,0,-1,1,0,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0
ZIK1,1,1,-1,-1,-1,-1,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,0,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,0,1
ZMAT3,0,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,2,1,1,1
ZNF10,-1,0,1,-1,1,0,0,0,-1,-1,0,0,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,1,0,-1,0,0,1,-1,-2,0
ZNF101,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
ZNF12,1,0,2,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1
ZNF132,1,1,-1,-1,-1,-1,0,0,-1,1,0,0,0,-1,-1,0,1,-1,-1,0,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,0,0,0
ZNF133,1,1,0,0,-1,-1,0,0,-1,1,1,-1,0,1,1,0,1,1,1,0,1,-1,-1,0,0,1,0,1,-1,1,1,0,1,0,0,1,0,1,1
ZNF135,1,1,-1,-1,-1,-1,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,0,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,0,1
ZNF136,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0
ZNF14,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
ZNF141,-1,-1,-1,-1,0,1,-1,-2,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-2,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
ZNF154,1,1,-1,-1,-1,-1,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,0,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,0,1
ZNF155,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF160,1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1
ZNF169,1,-1,0,1,-1,0,0,0,-1,-1,0,0,0,1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1
ZNF177,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,0,-1,-1,1,0
ZNF180,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF181,1,1,-1,-1,0,0,0,0,-1,1,0,0,0,0,-1,0,1,-1,-1,-1,2,2,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,0,0,0
ZNF184,-1,-1,0,1,-1,1,0,0,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,-1
ZNF189,1,-1,0,1,0,1,0,0,-1,-1,0,0,0,1,0,0,-1,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,1,1,1,0,0,-1,1,-1,-1
ZNF19,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,1,-1,-1,1,0,0,-1,-1,1,-1,1,-1,1,0,0,-1,-1,1,0,0,2,0,0,-1,-1
ZNF195,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-2,0,-1,-1,-1,1,-1,-1,-1,0,-1,1,0,-1,0,1,-1,2,-1,0,1,-1,-1,-1,-1
ZNF20,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0
ZNF200,1,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,-1
ZNF205,1,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1
ZNF212,1,0,1,0,1,0,0,0,2,1,1,1,1,-1,2,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,0,1
ZNF221,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,0
ZNF222,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF223,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF224,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF225,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF226,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF227,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF229,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF23,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,1,-1,-1,1,0,0,-1,-1,1,-1,1,-1,1,0,0,-1,-1,1,0,0,2,0,0,-1,-1
ZNF230,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF234,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF235,1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,1,0
ZNF248,1,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,0,0,1,1,1,1,2,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1
