Drug A,Drug B,Cell Line Name,Score
Fulvestrant,Dasatinib,HS 578T,12.111111111111107
Fulvestrant,Dasatinib,IGROV1,7.333333333333332
Fulvestrant,Dasatinib,K-562,19.88888888888889
Fulvestrant,Dasatinib,KM12,-13.0
Fulvestrant,Dasatinib,LOX IMVI,8.555555555555555
Fulvestrant,Dasatinib,MALME-3M,-1.2222222222222223
Fulvestrant,Dasatinib,MCF7,-6.4444444444444455
Fulvestrant,Dasatinib,MDA-MB-231/ATCC,6.1111111111111125
Fulvestrant,Dasatinib,MDA-MB-468,-1.6666666666666667
Fulvestrant,Dasatinib,NCI-H23,-1.8888888888888888
Fulvestrant,Dasatinib,NCI-H460,-3.333333333333333
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333
Fulvestrant,Dasatinib,OVCAR-3,5.666666666666668
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556
Fulvestrant,Dasatinib,OVCAR-8,1.3333333333333333
Fulvestrant,Dasatinib,PC-3,-1.3333333333333333
Fulvestrant,Dasatinib,RPMI-8226,-16.0
Fulvestrant,Dasatinib,SF-268,1.6666666666666667
Fulvestrant,Dasatinib,SF-295,4.4444444444444455
Fulvestrant,Dasatinib,SF-539,8.444444444444445
Fulvestrant,Dasatinib,SK-MEL-28,3.6666666666666665
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Fulvestrant,Dasatinib,SK-OV-3,0.8888888888888888
Fulvestrant,Dasatinib,SNB-75,6.222222222222222
Fulvestrant,Dasatinib,SR,-8.444444444444445
Fulvestrant,Dasatinib,SW-620,-1.7777777777777777
Fulvestrant,Dasatinib,T-47D,0.4444444444444444
Fulvestrant,Dasatinib,U251,-4.111111111111111
Fulvestrant,Dasatinib,UACC-257,0.5555555555555556
Fulvestrant,Dasatinib,UACC-62,2.1111111111111107
Fulvestrant,Everolimus,786-0,-9.555555555555557
Fulvestrant,Everolimus,A498,17.11111111111111
Fulvestrant,Everolimus,A549/ATCC,25.66666666666667
Fulvestrant,Everolimus,ACHN,-2.333333333333333
Fulvestrant,Everolimus,BT-549,23.33333333333333
Fulvestrant,Everolimus,CAKI-1,-15.111111111111107
Fulvestrant,Everolimus,DU-145,15.777777777777779
Fulvestrant,Everolimus,HCT-116,10.333333333333334
Fulvestrant,Everolimus,HCT-15,12.444444444444445
Fulvestrant,Everolimus,HOP-92,-3.7777777777777777
Fulvestrant,Everolimus,HS 578T,20.88888888888889
Fulvestrant,Everolimus,IGROV1,31.11111111111111
Fulvestrant,Everolimus,K-562,6.4444444444444455
Fulvestrant,Everolimus,KM12,10.111111111111107
Fulvestrant,Everolimus,LOX IMVI,15.888888888888893
Fulvestrant,Everolimus,MALME-3M,33.77777777777778
Fulvestrant,Everolimus,MCF7,10.0
Fulvestrant,Everolimus,MDA-MB-231/ATCC,14.888888888888893
Fulvestrant,Everolimus,MDA-MB-468,28.44444444444445
Fulvestrant,Everolimus,NCI-H23,-5.111111111111111
Fulvestrant,Everolimus,NCI-H460,7.333333333333332
Fulvestrant,Everolimus,NCI-H522,3.555555555555556
Fulvestrant,Everolimus,OVCAR-3,13.888888888888893
Fulvestrant,Everolimus,OVCAR-4,11.0
Fulvestrant,Everolimus,OVCAR-8,8.777777777777779
Fulvestrant,Everolimus,PC-3,25.0
Fulvestrant,Everolimus,RPMI-8226,17.666666666666668
Fulvestrant,Everolimus,SF-268,14.666666666666664
Fulvestrant,Everolimus,SF-295,37.111111111111114
Fulvestrant,Everolimus,SF-539,7.555555555555554
Fulvestrant,Everolimus,SK-MEL-28,19.555555555555557
Fulvestrant,Everolimus,SK-MEL-5,8.777777777777779
Fulvestrant,Everolimus,SK-OV-3,-7.555555555555554
Fulvestrant,Everolimus,SNB-75,12.888888888888893
Fulvestrant,Everolimus,SR,-17.0
Fulvestrant,Everolimus,SW-620,12.777777777777779
Fulvestrant,Everolimus,T-47D,18.444444444444443
Fulvestrant,Everolimus,U251,0.1111111111111111
Fulvestrant,Everolimus,UACC-257,0.0
Fulvestrant,Everolimus,UACC-62,9.0
Fulvestrant,Nilotinib,786-0,-4.2222222222222205
Fulvestrant,Nilotinib,A498,-2.555555555555556
Fulvestrant,Nilotinib,A549/ATCC,-2.7777777777777777
Fulvestrant,Nilotinib,ACHN,-8.666666666666666
Fulvestrant,Nilotinib,BT-549,-2.888888888888889
Fulvestrant,Nilotinib,CAKI-1,-8.11111111111111
Fulvestrant,Nilotinib,DU-145,-1.1111111111111112
Fulvestrant,Nilotinib,HCT-116,-8.11111111111111
Fulvestrant,Nilotinib,HCT-15,3.333333333333333
Fulvestrant,Nilotinib,HOP-92,-6.666666666666668
Fulvestrant,Nilotinib,HS 578T,1.3333333333333333
Fulvestrant,Nilotinib,IGROV1,0.1111111111111111
Fulvestrant,Nilotinib,K-562,-1.5555555555555556
Fulvestrant,Nilotinib,KM12,0.1111111111111111
Fulvestrant,Nilotinib,LOX IMVI,-5.0
Fulvestrant,Nilotinib,MALME-3M,-0.6666666666666666
Fulvestrant,Nilotinib,MCF7,-6.222222222222222
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666668
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111
Fulvestrant,Nilotinib,NCI-H23,-8.888888888888891
Fulvestrant,Nilotinib,NCI-H460,-1.8888888888888888
Fulvestrant,Nilotinib,NCI-H522,-3.888888888888889
Fulvestrant,Nilotinib,OVCAR-3,1.5555555555555556
Fulvestrant,Nilotinib,OVCAR-4,-9.444444444444443
Fulvestrant,Nilotinib,OVCAR-8,-3.555555555555556
Fulvestrant,Nilotinib,PC-3,-2.1111111111111107
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111
Fulvestrant,Nilotinib,SF-268,-3.4444444444444446
Fulvestrant,Nilotinib,SF-295,-3.6666666666666665
Fulvestrant,Nilotinib,SF-539,1.2222222222222223
Fulvestrant,Nilotinib,SK-MEL-28,0.2222222222222222
Fulvestrant,Nilotinib,SK-MEL-5,-3.888888888888889
Fulvestrant,Nilotinib,SK-OV-3,-10.111111111111107
Fulvestrant,Nilotinib,SNB-75,-7.1111111111111125
Fulvestrant,Nilotinib,SR,-15.555555555555555
Fulvestrant,Nilotinib,SW-620,-3.333333333333333
Fulvestrant,Nilotinib,T-47D,4.333333333333333
Fulvestrant,Nilotinib,UACC-257,-4.4444444444444455
Fulvestrant,Nilotinib,UACC-62,-0.6666666666666666
Fulvestrant,Paclitaxel,786-0,-2.0
Fulvestrant,Paclitaxel,A498,-1.7777777777777777
Fulvestrant,Paclitaxel,A549/ATCC,-3.4444444444444446
Fulvestrant,Paclitaxel,ACHN,-4.5555555555555545
Fulvestrant,Paclitaxel,BT-549,-3.0
Fulvestrant,Paclitaxel,CAKI-1,-6.222222222222222
Fulvestrant,Paclitaxel,DU-145,-1.1111111111111112
Fulvestrant,Paclitaxel,HCT-116,-4.0
Fulvestrant,Paclitaxel,HCT-15,-1.2222222222222223
Fulvestrant,Paclitaxel,HOP-92,-9.555555555555557
Fulvestrant,Paclitaxel,HS 578T,-0.1111111111111111
Fulvestrant,Paclitaxel,IGROV1,-1.8888888888888888
Fulvestrant,Paclitaxel,K-562,-5.4444444444444455
Fulvestrant,Paclitaxel,KM12,-1.6666666666666667
Fulvestrant,Paclitaxel,LOX IMVI,-20.88888888888889
Fulvestrant,Paclitaxel,MALME-3M,-5.888888888888888
Fulvestrant,Paclitaxel,MCF7,-4.2222222222222205
Fulvestrant,Paclitaxel,MDA-MB-231/ATCC,0.1111111111111111
Fulvestrant,Paclitaxel,MDA-MB-468,-5.333333333333333
Fulvestrant,Paclitaxel,NCI-H23,-4.4444444444444455
Fulvestrant,Paclitaxel,NCI-H460,-0.6666666666666666
Fulvestrant,Paclitaxel,NCI-H522,-0.2222222222222222
Fulvestrant,Paclitaxel,OVCAR-3,-3.7777777777777777
Fulvestrant,Paclitaxel,OVCAR-4,-5.111111111111111
Fulvestrant,Paclitaxel,OVCAR-8,-2.555555555555556
Fulvestrant,Paclitaxel,PC-3,-1.4444444444444444
Fulvestrant,Paclitaxel,RPMI-8226,-12.111111111111107
Fulvestrant,Paclitaxel,SF-268,-4.333333333333333
Fulvestrant,Paclitaxel,SF-295,-2.4444444444444446
Fulvestrant,Paclitaxel,SF-539,-6.888888888888888
Fulvestrant,Paclitaxel,SK-MEL-28,1.4444444444444444
Fulvestrant,Paclitaxel,SK-MEL-5,-4.111111111111111
Fulvestrant,Paclitaxel,SK-OV-3,-9.888888888888893
Fulvestrant,Paclitaxel,SNB-75,-1.8888888888888888
Fulvestrant,Paclitaxel,SR,-4.111111111111111
Fulvestrant,Paclitaxel,SW-620,-5.888888888888888
Fulvestrant,Paclitaxel,T-47D,-0.7777777777777778
Fulvestrant,Paclitaxel,U251,-1.6666666666666667
Fulvestrant,Paclitaxel,UACC-257,-2.555555555555556
Fulvestrant,Paclitaxel,UACC-62,-4.2222222222222205
Fulvestrant,Romidepsin,786-0,1.7777777777777777
Fulvestrant,Romidepsin,A498,11.333333333333336
Fulvestrant,Romidepsin,A549/ATCC,0.4444444444444444
Fulvestrant,Romidepsin,ACHN,1.8888888888888888
Fulvestrant,Romidepsin,BT-549,10.0
Fulvestrant,Romidepsin,CAKI-1,2.0
Fulvestrant,Romidepsin,DU-145,3.111111111111111
Fulvestrant,Romidepsin,HCT-116,-0.2222222222222222
Fulvestrant,Romidepsin,HCT-15,5.666666666666668
Fulvestrant,Romidepsin,HOP-92,-1.6666666666666667
Fulvestrant,Romidepsin,HS 578T,9.111111111111107
Fulvestrant,Romidepsin,IGROV1,2.0
Fulvestrant,Romidepsin,K-562,5.222222222222221
Fulvestrant,Romidepsin,KM12,8.222222222222221
Fulvestrant,Romidepsin,LOX IMVI,6.1111111111111125
Fulvestrant,Romidepsin,MALME-3M,-3.4444444444444446
Fulvestrant,Romidepsin,MCF7,2.555555555555556
Fulvestrant,Romidepsin,MDA-MB-231/ATCC,6.5555555555555545
Fulvestrant,Romidepsin,MDA-MB-468,-2.555555555555556
Fulvestrant,Romidepsin,NCI-H23,5.888888888888888
Fulvestrant,Romidepsin,NCI-H460,9.444444444444443
Fulvestrant,Romidepsin,NCI-H522,17.0
Fulvestrant,Romidepsin,OVCAR-3,9.555555555555557
Fulvestrant,Romidepsin,OVCAR-4,2.2222222222222223
Fulvestrant,Romidepsin,OVCAR-8,2.333333333333333
Fulvestrant,Romidepsin,PC-3,-3.7777777777777777
Fulvestrant,Romidepsin,RPMI-8226,7.666666666666668
Fulvestrant,Romidepsin,SF-268,1.3333333333333333
Fulvestrant,Romidepsin,SF-295,-0.6666666666666666
Fulvestrant,Romidepsin,SF-539,2.555555555555556
Fulvestrant,Romidepsin,SK-MEL-28,4.2222222222222205
Fulvestrant,Romidepsin,SK-MEL-5,10.333333333333334
Fulvestrant,Romidepsin,SK-OV-3,-2.333333333333333
Fulvestrant,Romidepsin,SNB-75,4.0
Fulvestrant,Romidepsin,SR,-3.2222222222222223
Fulvestrant,Romidepsin,SW-620,7.222222222222222
Fulvestrant,Romidepsin,T-47D,2.7777777777777777
Fulvestrant,Romidepsin,U251,7.1111111111111125
Fulvestrant,Romidepsin,UACC-257,-1.5555555555555556
Fulvestrant,Romidepsin,UACC-62,6.888888888888888
Fulvestrant,Sirolimus,786-0,-2.0
Fulvestrant,Sirolimus,A498,-2.0
Fulvestrant,Sirolimus,A549/ATCC,-0.5555555555555556
Fulvestrant,Sirolimus,ACHN,-4.2222222222222205
Fulvestrant,Sirolimus,BT-549,-2.555555555555556
Fulvestrant,Sirolimus,CAKI-1,-6.666666666666668
Fulvestrant,Sirolimus,DU-145,-0.5555555555555556
Fulvestrant,Sirolimus,HCT-116,-10.555555555555557
Fulvestrant,Sirolimus,HCT-15,-4.333333333333333
Fulvestrant,Sirolimus,HOP-92,-7.333333333333332
Fulvestrant,Sirolimus,HS 578T,-2.6666666666666665
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223
Fulvestrant,Sirolimus,K-562,-9.0
Fulvestrant,Sirolimus,KM12,-6.0
Fulvestrant,Sirolimus,LOX IMVI,0.3333333333333333
Fulvestrant,Sirolimus,MALME-3M,-3.7777777777777777
Fulvestrant,Sirolimus,MCF7,-4.777777777777779
Fulvestrant,Sirolimus,MDA-MB-231/ATCC,0.2222222222222222
Fulvestrant,Sirolimus,MDA-MB-468,-2.6666666666666665
Fulvestrant,Sirolimus,NCI-H23,-5.111111111111111
Fulvestrant,Sirolimus,NCI-H460,-2.555555555555556
Fulvestrant,Sirolimus,NCI-H522,-2.4444444444444446
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444
Fulvestrant,Sirolimus,OVCAR-4,-6.666666666666668
Fulvestrant,Sirolimus,OVCAR-8,-4.777777777777779
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556
Fulvestrant,Sirolimus,RPMI-8226,-14.777777777777779
Fulvestrant,Sirolimus,SF-268,2.1111111111111107
Fulvestrant,Sirolimus,SF-295,-2.333333333333333
Fulvestrant,Sirolimus,SF-539,-9.444444444444443
Fulvestrant,Sirolimus,SK-MEL-28,-3.555555555555556
Fulvestrant,Sirolimus,SK-MEL-5,-5.888888888888888
Fulvestrant,Sirolimus,SK-OV-3,-7.222222222222222
Fulvestrant,Sirolimus,SNB-75,-4.2222222222222205
Fulvestrant,Sirolimus,SR,-4.666666666666667
Fulvestrant,Sirolimus,SW-620,-1.2222222222222223
Fulvestrant,Sirolimus,T-47D,2.888888888888889
Fulvestrant,Sirolimus,U251,-11.333333333333336
Fulvestrant,Sirolimus,UACC-257,-4.0
Fulvestrant,Sirolimus,UACC-62,-0.5555555555555556
Fulvestrant,Tretinoin,786-0,-2.4444444444444446
Fulvestrant,Tretinoin,A498,-1.6666666666666667
Fulvestrant,Tretinoin,A549/ATCC,7.333333333333332
Fulvestrant,Tretinoin,ACHN,0.4444444444444444
Fulvestrant,Tretinoin,BT-549,1.6666666666666667
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777
Fulvestrant,Tretinoin,DU-145,7.555555555555554
Fulvestrant,Tretinoin,HCT-116,5.0
Fulvestrant,Tretinoin,HCT-15,-0.1111111111111111
Fulvestrant,Tretinoin,HOP-92,-4.777777777777779
Fulvestrant,Tretinoin,HS 578T,10.777777777777779
Fulvestrant,Tretinoin,IGROV1,0.2222222222222222
Fulvestrant,Tretinoin,K-562,-1.3333333333333333
Fulvestrant,Tretinoin,KM12,-2.333333333333333
Fulvestrant,Tretinoin,LOX IMVI,8.11111111111111
Fulvestrant,Tretinoin,MALME-3M,1.4444444444444444
Fulvestrant,Tretinoin,MCF7,4.666666666666667
Fulvestrant,Tretinoin,MDA-MB-231/ATCC,-2.555555555555556
Fulvestrant,Tretinoin,MDA-MB-468,3.7777777777777777
Fulvestrant,Tretinoin,NCI-H23,-0.6666666666666666
Fulvestrant,Tretinoin,NCI-H460,-0.2222222222222222
Fulvestrant,Tretinoin,NCI-H522,5.222222222222221
Fulvestrant,Tretinoin,OVCAR-3,1.7777777777777777
Fulvestrant,Tretinoin,OVCAR-4,0.8888888888888888
Fulvestrant,Tretinoin,OVCAR-8,-1.1111111111111112
Fulvestrant,Tretinoin,PC-3,0.0
Fulvestrant,Tretinoin,RPMI-8226,-10.888888888888893
Fulvestrant,Tretinoin,SF-268,-4.111111111111111
Fulvestrant,Tretinoin,SF-295,-0.1111111111111111
Fulvestrant,Tretinoin,SF-539,4.2222222222222205
Fulvestrant,Tretinoin,SK-MEL-28,-0.4444444444444444
Fulvestrant,Tretinoin,SK-MEL-5,2.333333333333333
Fulvestrant,Tretinoin,SK-OV-3,3.4444444444444446
Fulvestrant,Tretinoin,SNB-75,-0.8888888888888888
Fulvestrant,Tretinoin,SR,-8.555555555555555
Fulvestrant,Tretinoin,SW-620,-1.7777777777777777
Fulvestrant,Tretinoin,T-47D,-2.1111111111111107
Fulvestrant,Tretinoin,U251,0.3333333333333333
Fulvestrant,Tretinoin,UACC-257,1.2222222222222223
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223
Fulvestrant,Vorinostat,786-0,-2.888888888888889
Fulvestrant,Vorinostat,A498,-1.4444444444444444
Fulvestrant,Vorinostat,A549/ATCC,1.2222222222222223
Fulvestrant,Vorinostat,ACHN,-3.555555555555556
Fulvestrant,Vorinostat,BT-549,-1.4444444444444444
Fulvestrant,Vorinostat,CAKI-1,-4.333333333333333
Fulvestrant,Vorinostat,DU-145,2.4444444444444446
Fulvestrant,Vorinostat,HCT-116,-3.4444444444444446
Fulvestrant,Vorinostat,HCT-15,1.3333333333333333
Fulvestrant,Vorinostat,HOP-92,-5.4444444444444455
Fulvestrant,Vorinostat,HS 578T,-3.7777777777777777
Fulvestrant,Vorinostat,IGROV1,0.8888888888888888
Fulvestrant,Vorinostat,K-562,0.1111111111111111
Fulvestrant,Vorinostat,KM12,-5.222222222222221
Fulvestrant,Vorinostat,LOX IMVI,-11.555555555555555
Fulvestrant,Vorinostat,MALME-3M,-2.888888888888889
Fulvestrant,Vorinostat,MCF7,-1.4444444444444444
Fulvestrant,Vorinostat,MDA-MB-231/ATCC,-4.888888888888889
Fulvestrant,Vorinostat,MDA-MB-468,-6.1111111111111125
Fulvestrant,Vorinostat,NCI-H23,0.2222222222222222
Fulvestrant,Vorinostat,NCI-H460,-0.7777777777777778
Fulvestrant,Vorinostat,NCI-H522,-2.2222222222222223
Fulvestrant,Vorinostat,OVCAR-3,0.1111111111111111
Fulvestrant,Vorinostat,OVCAR-4,-0.5555555555555556
Fulvestrant,Vorinostat,OVCAR-8,-3.555555555555556
Fulvestrant,Vorinostat,PC-3,-4.4444444444444455
Fulvestrant,Vorinostat,RPMI-8226,5.4444444444444455
Fulvestrant,Vorinostat,SF-268,-1.2222222222222223
Fulvestrant,Vorinostat,SF-295,-0.7777777777777778
Fulvestrant,Vorinostat,SF-539,-8.222222222222221
Fulvestrant,Vorinostat,SK-MEL-28,2.333333333333333
Fulvestrant,Vorinostat,SK-MEL-5,-1.0
Fulvestrant,Vorinostat,SK-OV-3,-9.222222222222221
Fulvestrant,Vorinostat,SNB-75,-1.7777777777777777
Fulvestrant,Vorinostat,SR,-8.333333333333334
Fulvestrant,Vorinostat,SW-620,1.0
Fulvestrant,Vorinostat,T-47D,2.333333333333333
Fulvestrant,Vorinostat,U251,-0.6666666666666666
Fulvestrant,Vorinostat,UACC-257,-0.3333333333333333
Fulvestrant,Vorinostat,UACC-62,1.4444444444444444
Gefitinib,Lenalidomide,786-0,-4.888888888888889
Gefitinib,Lenalidomide,A498,-5.888888888888888
Gefitinib,Lenalidomide,A549/ATCC,-0.7777777777777778
Gefitinib,Lenalidomide,ACHN,-6.1111111111111125
Gefitinib,Lenalidomide,BT-549,5.0
Gefitinib,Lenalidomide,CAKI-1,-8.777777777777779
Gefitinib,Lenalidomide,DU-145,-4.111111111111111
Gefitinib,Lenalidomide,HCT-116,0.0
Gefitinib,Lenalidomide,HCT-15,-0.2222222222222222
Gefitinib,Lenalidomide,HOP-92,-5.888888888888888
Gefitinib,Lenalidomide,HS 578T,-1.7777777777777777
Gefitinib,Lenalidomide,IGROV1,-2.888888888888889
Gefitinib,Lenalidomide,K-562,-3.4444444444444446
Gefitinib,Lenalidomide,KM12,-8.777777777777779
Gefitinib,Lenalidomide,LOX IMVI,-6.222222222222222
Gefitinib,Lenalidomide,MALME-3M,0.4444444444444444
Gefitinib,Lenalidomide,MCF7,-3.111111111111111
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333
Gefitinib,Lenalidomide,MDA-MB-468,0.5555555555555556
Gefitinib,Lenalidomide,NCI-H23,-1.5555555555555556
Gefitinib,Lenalidomide,NCI-H460,-3.888888888888889
Gefitinib,Lenalidomide,NCI-H522,-6.666666666666668
Gefitinib,Lenalidomide,OVCAR-3,-5.777777777777778
Gefitinib,Lenalidomide,OVCAR-4,-5.777777777777778
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444
Gefitinib,Lenalidomide,RPMI-8226,7.555555555555554
Gefitinib,Lenalidomide,SF-268,2.4444444444444446
Gefitinib,Lenalidomide,SF-295,-3.2222222222222223
Gefitinib,Lenalidomide,SF-539,-6.1111111111111125
Gefitinib,Lenalidomide,SK-MEL-2,-0.4444444444444444
Gefitinib,Lenalidomide,SK-MEL-28,-2.4444444444444446
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Gefitinib,Lenalidomide,SK-OV-3,-1.8888888888888888
Gefitinib,Lenalidomide,SNB-75,-6.333333333333332
Gefitinib,Lenalidomide,SR,0.1111111111111111
Gefitinib,Lenalidomide,SW-620,6.0
Gefitinib,Lenalidomide,T-47D,-1.0
Gefitinib,Lenalidomide,U251,-3.111111111111111
Gefitinib,Lenalidomide,UACC-257,0.1111111111111111
Gefitinib,Lenalidomide,UACC-62,1.8888888888888888
Imiquimod,Azacitidine,786-0,-4.888888888888889
Imiquimod,Azacitidine,A498,-5.4444444444444455
Imiquimod,Azacitidine,A549/ATCC,3.2222222222222223
Imiquimod,Azacitidine,HCT-116,4.2222222222222205
Imiquimod,Azacitidine,HCT-15,-5.222222222222221
Imiquimod,Azacitidine,IGROV1,-2.1111111111111107
Imiquimod,Azacitidine,K-562,-1.3333333333333333
Imiquimod,Azacitidine,KM12,-8.555555555555555
Imiquimod,Azacitidine,LOX IMVI,-3.6666666666666665
Imiquimod,Azacitidine,MCF7,-12.444444444444445
Imiquimod,Azacitidine,NCI-H460,11.111111111111107
Imiquimod,Azacitidine,NCI-H522,-5.0
Imiquimod,Azacitidine,OVCAR-3,4.5555555555555545
Imiquimod,Azacitidine,PC-3,3.2222222222222223
Imiquimod,Azacitidine,RPMI-8226,-0.4444444444444444
Imiquimod,Azacitidine,SF-268,-1.5555555555555556
Imiquimod,Azacitidine,SF-295,-6.5555555555555545
Imiquimod,Azacitidine,SF-539,-1.6666666666666667
Imiquimod,Azacitidine,SK-MEL-28,-5.222222222222221
Imiquimod,Azacitidine,SK-MEL-5,-1.0
Imiquimod,Azacitidine,SK-OV-3,-1.5555555555555556
Imiquimod,Azacitidine,T-47D,-1.5555555555555556
Imiquimod,Azacitidine,U251,-3.888888888888889
Imiquimod,Azacitidine,UACC-257,-2.1111111111111107
Imiquimod,Azacitidine,UACC-62,-7.1111111111111125
Imiquimod,Cladribine,786-0,-2.7777777777777777
Imiquimod,Cladribine,A498,-11.333333333333336
Imiquimod,Cladribine,A549/ATCC,3.6666666666666665
Imiquimod,Cladribine,HCT-116,1.1111111111111112
Imiquimod,Cladribine,HCT-15,-1.8888888888888888
Imiquimod,Cladribine,IGROV1,0.1111111111111111
Imiquimod,Cladribine,K-562,-0.1111111111111111
Imiquimod,Cladribine,KM12,-2.4444444444444446
Imiquimod,Cladribine,LOX IMVI,-10.888888888888893
Imiquimod,Cladribine,MCF7,-10.333333333333334
Imiquimod,Cladribine,NCI-H460,1.0
Imiquimod,Cladribine,NCI-H522,-2.1111111111111107
Imiquimod,Cladribine,OVCAR-3,-5.333333333333333
Imiquimod,Cladribine,PC-3,3.2222222222222223
Imiquimod,Cladribine,RPMI-8226,-4.777777777777779
Imiquimod,Cladribine,SF-268,-3.333333333333333
Imiquimod,Cladribine,SF-295,-5.222222222222221
Imiquimod,Cladribine,SF-539,-6.5555555555555545
Imiquimod,Cladribine,SK-MEL-28,-8.555555555555555
Imiquimod,Cladribine,SK-MEL-5,-11.555555555555555
Imiquimod,Cladribine,SK-OV-3,-6.666666666666668
Imiquimod,Cladribine,T-47D,2.4444444444444446
Imiquimod,Cladribine,U251,-10.111111111111107
Imiquimod,Cladribine,UACC-257,-3.0
Imiquimod,Cladribine,UACC-62,-17.555555555555557
Imiquimod,Docetaxel,786-0,-6.1111111111111125
Imiquimod,Docetaxel,A498,-5.888888888888888
Imiquimod,Docetaxel,A549/ATCC,-2.333333333333333
Imiquimod,Docetaxel,HCT-116,-1.5555555555555556
Imiquimod,Docetaxel,HCT-15,-4.4444444444444455
Imiquimod,Docetaxel,KM12,-17.22222222222222
Imiquimod,Docetaxel,LOX IMVI,-12.777777777777779
Imiquimod,Docetaxel,MCF7,-15.777777777777779
Imiquimod,Docetaxel,NCI-H522,-5.111111111111111
Imiquimod,Docetaxel,PC-3,-5.222222222222221
Imiquimod,Docetaxel,RPMI-8226,-16.11111111111111
Imiquimod,Docetaxel,SF-268,-11.111111111111107
Imiquimod,Docetaxel,SF-295,-14.444444444444445
Imiquimod,Docetaxel,SF-539,-7.555555555555554
Imiquimod,Docetaxel,SK-MEL-28,-7.222222222222222
Imiquimod,Docetaxel,SK-MEL-5,-24.11111111111111
Imiquimod,Docetaxel,SK-OV-3,-11.888888888888893
Imiquimod,Docetaxel,T-47D,-11.0
Imiquimod,Docetaxel,U251,-13.111111111111107
Imiquimod,Docetaxel,UACC-257,-7.0
Imiquimod,Docetaxel,UACC-62,-7.888888888888887
Imiquimod,Mitotane,786-0,-1.0
Imiquimod,Mitotane,A498,-2.555555555555556
Imiquimod,Mitotane,A549/ATCC,0.0
Imiquimod,Mitotane,HCT-116,7.222222222222222
Imiquimod,Mitotane,HCT-15,-5.111111111111111
Imiquimod,Mitotane,IGROV1,-1.5555555555555556
Imiquimod,Mitotane,K-562,-7.1111111111111125
Imiquimod,Mitotane,KM12,-6.222222222222222
Imiquimod,Mitotane,LOX IMVI,-2.1111111111111107
Imiquimod,Mitotane,MCF7,-6.777777777777778
Imiquimod,Mitotane,NCI-H460,0.4444444444444444
Imiquimod,Mitotane,NCI-H522,-1.7777777777777777
Imiquimod,Mitotane,OVCAR-3,-4.2222222222222205
Imiquimod,Mitotane,PC-3,3.111111111111111
Imiquimod,Mitotane,RPMI-8226,-1.1111111111111112
Imiquimod,Mitotane,SF-268,-3.111111111111111
Imiquimod,Mitotane,SF-295,-7.4444444444444455
Imiquimod,Mitotane,SF-539,-9.666666666666666
Imiquimod,Mitotane,SK-MEL-28,-2.4444444444444446
Imiquimod,Mitotane,SK-MEL-5,-1.2222222222222223
Imiquimod,Mitotane,SK-OV-3,-0.6666666666666666
Imiquimod,Mitotane,T-47D,1.8888888888888888
Imiquimod,Mitotane,U251,-10.111111111111107
Imiquimod,Mitotane,UACC-257,0.0
Imiquimod,Mitotane,UACC-62,-4.111111111111111
Imiquimod,Paclitaxel,786-0,0.2222222222222222
Imiquimod,Paclitaxel,A498,-3.4444444444444446
Imiquimod,Paclitaxel,A549/ATCC,5.777777777777778
Imiquimod,Paclitaxel,HCT-116,25.33333333333333
Imiquimod,Paclitaxel,HCT-15,-7.1111111111111125
Imiquimod,Paclitaxel,IGROV1,10.111111111111107
Imiquimod,Paclitaxel,K-562,25.33333333333333
Imiquimod,Paclitaxel,KM12,-6.888888888888888
Imiquimod,Paclitaxel,LOX IMVI,2.6666666666666665
Imiquimod,Paclitaxel,MCF7,-2.555555555555556
Imiquimod,Paclitaxel,NCI-H460,20.11111111111111
Imiquimod,Paclitaxel,NCI-H522,-3.333333333333333
Imiquimod,Paclitaxel,OVCAR-3,39.888888888888886
