src,dest
RXRG,SLC27A1
RXRG,SLC27A4
RXRG,SORBS1
RXRG,THRA
RXRG,THRB
RXRG,UBC
RXRG,UCP1
RYR1,PRKCA
RYR1,PRKCB
RYR1,PRKCG
RYR1,RYR2
S1PR1,GNAI1
S1PR1,GNAI2
S1PR1,GNAI3
S1PR2,GNA12
S1PR2,GNA13
S1PR2,GNAI1
S1PR2,GNAI2
S1PR2,GNAI3
S1PR2,GNAQ
S1PR3,GNA12
S1PR3,GNA13
S1PR3,GNAI1
S1PR3,GNAI2
S1PR3,GNAI3
S1PR3,GNAQ
S1PR4,GNA12
S1PR4,GNA13
S1PR4,GNAI1
S1PR4,GNAI2
S1PR4,GNAI3
S1PR5,GNA12
S1PR5,GNA13
S1PR5,GNAI1
S1PR5,GNAI2
S1PR5,GNAI3
SAP18,ACIN1
SAP18,ALYREF
SAP18,PNN
SAP18,RNPS1
SAP30,CIR1
SAP30,NCOR2
SAP30,RBPJ
SAP30,RBPJL
SAV1,STK3
SCN9A,CALHM1
SCRIB,LLGL1
SCRIB,LLGL2
SCRIB,WWTR1
SCRIB,YAP1
SCT,SCTR
SCTR,GNAS
SDC1,CALM1
SDC1,CALM2
SDC1,CALM3
SDC1,CALML3
SDC1,CAV1
SDC1,CAV2
SDC1,CAV3
SDC1,HSP90AA1
SDC1,HSP90AB1
SDC1,HSP90B1
SDC1,ITGAV
SDC1,ITGB3
SDC1,MAPK1
SDC1,MAPK3
SDC1,NOS3
SDC1,WNT1
SDC2,CALM1
SDC2,CALM2
SDC2,CALM3
SDC2,CALML3
SDC2,CAV1
SDC2,CAV2
SDC2,CAV3
SDC2,EZR
SDC2,HSP90AA1
SDC2,HSP90AB1
SDC2,HSP90B1
SDC2,NOS3
SDC2,RDX
SDC4,CALM1
SDC4,CALM2
SDC4,CALM3
SDC4,CALML3
SDC4,CAV1
SDC4,CAV2
SDC4,CAV3
SDC4,HSP90AA1
SDC4,HSP90AB1
SDC4,HSP90B1
SDC4,NOS3
SDC4,NUDT16L1
SDC4,PRKCA
SDC4,PTK2
SDC4,PXN
SEC13,DEPDC5
SEC13,NPRL2
SEC13,NPRL3
SEC13,NUP133
SEC13,NUP98
SEC13,SAR1A
SEC13,SEC23B
SEC13,SEC24A
SEC13,SEC24B
SEC13,SEC24D
SEC31A,SAR1A
SEC31A,SEC23B
SEC31A,SEC24A
SEC31A,SEC24B
SEC31A,SEC24D
SEC31B,SAR1A
SEC31B,SEC23B
SEC31B,SEC24A
SEC31B,SEC24B
SEC31B,SEC24D
SEH1L,DEPDC5
SEH1L,NPRL2
SEH1L,NPRL3
SEH1L,NUP107
SEH1L,NUP98
SEMA3A,NRP1
SEMA3B,NRP1
SEMA3C,NRP1
SEMA3F,NRP1
SEMA3G,NRP1
SEMA4A,PLXNB1
SEMA4A,PLXNB2
SEMA4B,PLXNB1
SEMA4B,PLXNB2
SEMA4C,PLXNB1
SEMA4C,PLXNB2
SEMA4D,PLXNB1
SEMA4D,PLXNB2
SEMA4F,PLXNB1
SEMA4F,PLXNB2
SEMA7A,ITGB1
SEMA7A,PLXNC1
SENP2,DVL1
SENP2,DVL3
SERPINA1,PROC
SERPINA5,PROC
SERPINE1,PLAT
SERPINF1,LRP5
SERPINF1,LRP6
SERPING1,C1QB
SERPING1,C1QC
SERPING1,C1R
SERPING1,MASP1
SESN1,PRKAA1
SESN1,PRKAA2
SESN1,PRKAB1
SESN1,PRKAB2
SESN1,PRKAG1
SESN1,PRKAG2
SESN1,PRKAG3
SESN2,PRKAA1
SESN2,PRKAA2
SESN2,PRKAB1
SESN2,PRKAB2
SESN2,PRKAG1
SESN2,PRKAG2
SESN2,PRKAG3
SESN2,SEC13
SESN2,SEH1L
SESN2,WDR24
SESN2,WDR59
SESN3,PRKAA1
SESN3,PRKAA2
SESN3,PRKAB1
SESN3,PRKAB2
SESN3,PRKAG1
SESN3,PRKAG2
SESN3,PRKAG3
SETD7,FOXO1
SETD7,FOXO3
SFN,CCNB1
SFN,CCNB2
SFN,CDK1
SFN,NEDD4L
SFRP1,FZD1
SFRP1,FZD10
SFRP1,FZD2
SFRP1,FZD3
SFRP1,FZD4
SFRP1,FZD5
SFRP1,FZD6
SFRP1,FZD7
SFRP1,FZD8
SFRP1,FZD9
SFRP1,WNT1
SFRP1,WNT10A
SFRP1,WNT10B
SFRP1,WNT11
SFRP1,WNT16
SFRP1,WNT2
SFRP1,WNT2B
SFRP1,WNT3
SFRP1,WNT3A
SFRP1,WNT4
SFRP1,WNT5A
SFRP1,WNT6
SFRP1,WNT7A
SFRP1,WNT7B
SFRP1,WNT9A
SFRP1,WNT9B
SFRP2,FZD1
SFRP2,FZD10
SFRP2,FZD2
SFRP2,FZD3
SFRP2,FZD4
SFRP2,FZD5
SFRP2,FZD6
SFRP2,FZD7
SFRP2,FZD8
SFRP2,FZD9
SFRP2,WNT1
SFRP2,WNT10A
SFRP2,WNT10B
SFRP2,WNT11
SFRP2,WNT16
SFRP2,WNT2
SFRP2,WNT2B
SFRP2,WNT3
SFRP2,WNT3A
SFRP2,WNT4
SFRP2,WNT5A
SFRP2,WNT6
SFRP2,WNT7A
SFRP2,WNT7B
SFRP2,WNT9A
SFRP2,WNT9B
SFRP4,FZD1
SFRP4,FZD10
SFRP4,FZD2
SFRP4,FZD3
SFRP4,FZD4
SFRP4,FZD5
SFRP4,FZD6
SFRP4,FZD7
SFRP4,FZD8
SFRP4,FZD9
SFRP4,WNT1
SFRP4,WNT10A
SFRP4,WNT10B
SFRP4,WNT11
SFRP4,WNT16
SFRP4,WNT2
SFRP4,WNT2B
SFRP4,WNT3
SFRP4,WNT3A
SFRP4,WNT4
SFRP4,WNT5A
SFRP4,WNT6
SFRP4,WNT7A
SFRP4,WNT7B
SFRP4,WNT9A
SFRP4,WNT9B
SFRP5,FZD1
SFRP5,FZD10
SFRP5,FZD2
SFRP5,FZD3
SFRP5,FZD4
SFRP5,FZD5
SFRP5,FZD6
SFRP5,FZD7
SFRP5,FZD8
SFRP5,FZD9
SFRP5,WNT1
SFRP5,WNT10A
SFRP5,WNT10B
SFRP5,WNT11
SFRP5,WNT16
SFRP5,WNT2
SFRP5,WNT2B
SFRP5,WNT3
SFRP5,WNT3A
SFRP5,WNT4
SFRP5,WNT5A
SFRP5,WNT6
SFRP5,WNT7A
SFRP5,WNT7B
SFRP5,WNT9A
SFRP5,WNT9B
SGK1,FOXO1
SGK1,FOXO3
SGK1,KCNJ1
SGK1,NEDD4L
SGK2,FOXO1
SGK2,FOXO3
SGK3,FOXO1
SGK3,FOXO3
SGO1,PPP2CA
SGO1,PPP2CB
SGO1,PPP2R1A
SGO1,PPP2R5A
SGO1,PPP2R5B
SGO1,PPP2R5C
SGO1,PPP2R5E
SH2B1,GRB2
SH2B2,CBL
SH2B2,CBLB
SH2B2,GRB2
SH2B3,GRB2
SH3BP2,PLCG1
SH3BP2,PLCG2
SH3BP2,VAV2
SH3BP2,VAV3
SH3GL1,CBL
SH3GL1,CBLB
SH3GL1,EGFR
SH3GL1,FGFR2
SH3GL1,FGFR3
SH3GL1,FGFR4
SH3GL1,IGF1R
SH3GL1,PDGFRA
SH3GL1,SH3GL2
SH3GL1,SH3GL3
SH3GL2,CBL
SH3GL2,CBLB
SH3GL2,EGFR
SH3GL2,FGFR2
SH3GL2,FGFR3
SH3GL2,FGFR4
SH3GL2,IGF1R
SH3GL2,PDGFRA
SH3GL2,SH3GL3
SH3GL3,CBL
SH3GL3,CBLB
SH3GL3,EGFR
SH3GL3,FGFR2
SH3GL3,FGFR3
SH3GL3,FGFR4
SH3GL3,IGF1R
SH3GL3,PDGFRA
SH3GLB1,ATG9A
SH3GLB1,CBL
SH3GLB1,CBLB
SH3GLB1,EGFR
SH3GLB1,FGFR2
SH3GLB1,FGFR3
SH3GLB1,FGFR4
SH3GLB1,IGF1R
SH3GLB1,PDGFRA
SH3GLB1,SH3GL1
SH3GLB1,SH3GL2
SH3GLB1,SH3GL3
SH3GLB1,SH3GLB2
SH3GLB1,UVRAG
SH3GLB2,CBL
SH3GLB2,CBLB
SH3GLB2,EGFR
SH3GLB2,FGFR2
SH3GLB2,FGFR3
SH3GLB2,FGFR4
SH3GLB2,IGF1R
SH3GLB2,PDGFRA
SH3GLB2,SH3GL1
SH3GLB2,SH3GL2
SH3GLB2,SH3GL3
SHANK1,HOMER1
SHANK1,HOMER2
SHANK1,HOMER3
SHANK2,HOMER1
SHANK2,HOMER2
SHANK2,HOMER3
SHANK3,HOMER1
SHANK3,HOMER2
SHANK3,HOMER3
SHARPIN,BIRC2
SHARPIN,RIPK1
SHARPIN,RIPK2
SHARPIN,SPATA2
SHARPIN,SPATA2L
SHC2,GAB1
SHC2,GRB2
SHC2,SOS1
SHC2,SOS2
SHC2,SRC
SHC4,GAB1
SHC4,GRB2
SHC4,SOS1
SHC4,SOS2
SHC4,SRC
SHH,BOC
SHH,GAS1
SHH,LRP2
SHH,PTCH1
SHH,PTCH2
SHOC2,HRAS
SHOC2,KRAS
SHOC2,MRAS
SHOC2,RAF1
SHOC2,RRAS
SHOC2,RRAS2
SIAH1,CACYBP
SIAH1,CTNNB1
SIAH1,CYCS
SIK1,CRTC2
SIK2,CRTC2
SIN3A,CIR1
SIN3A,HDAC1
SIN3A,HDAC2
SIN3A,HDAC3
SIN3A,NCOR1
SIN3A,NCOR2
SIN3A,RBPJ
SIN3A,RBPJL
SIN3A,RXRA
SIN3A,RXRB
SIN3A,RXRG
SIN3A,SAP30
SIN3A,THRA
SIN3A,THRB
SIPA1,RAP1A
SIPA1,RAP1B
SIPA1L1,RAP1A
SIPA1L1,RAP1B
SIRPA,SYK
SIRT1,BAX
SIRT1,FOS
SIRT1,FOXO1
SIRT1,FOXO3
SIRT1,NFKB1
SIRT1,PPARG
SIRT1,PPARGC1A
SIRT1,RELA
SIRT1,TP53
SIRT6,HIF1A
SIRT6,MYC
SIVA1,BCL2
SIVA1,BCL2L1
SKAP1,RAP1A
SKAP1,RAP1B
SKP1,CCNE1
SKP1,CCNE2
SKP1,CDK2
SKP1,CDKN1A
SKP1,CDKN1B
SKP1,CDKN1C
SKP1,CUL1
SKP1,FBXO43
SKP1,FBXO5
SKP1,PER1
SKP1,PER2
SKP1,PER3
SKP1,RBX1
SKP1,SKP2
SKP1,SMAD2
SKP1,SMAD3
SKP1,TBL1XR1
SKP2,CCNE1
SKP2,CCNE2
SKP2,CDK2
SKP2,CDKN1A
SKP2,CDKN1B
SKP2,CDKN1C
SKP2,CUL1
SKP2,RB1
SKP2,RBX1
SKP2,RRAGA
SLC12A2,ADCY3
SLC12A2,ADCY9
SLC12A2,PRKACA
SLC12A2,PRKACB
SLC12A2,PRKACG
SLC25A31,CYCS
SLC25A31,VDAC1
SLC25A31,VDAC2
SLC25A31,VDAC3
SLC25A4,CYCS
SLC25A4,SLC25A31
SLC25A4,VDAC1
SLC25A4,VDAC2
SLC25A4,VDAC3
SLC34A1,SLC9A3R1
SLC34A2,SLC9A3R1
SLC34A3,SLC9A3R1
SLC38A9,LAMTOR2
SLC38A9,LAMTOR4
SLC6A3,STX1A
SLC7A5,SLC3A2
SLC9A3R1,EZR
SLC9A3R1,RDX
SLIT1,ROBO1
SLIT1,ROBO2
SLIT2,ROBO1
SLIT2,ROBO2
SLK,PLK1
SMAD1,ID1
SMAD1,ID2
SMAD1,ID4
SMAD1,SMAD4
SMAD1,SMAD5
SMAD1,SMAD9
SMAD2,ACTA2
SMAD2,BMPR1A
SMAD2,BMPR1B
SMAD2,BMPR2
SMAD2,CDH1
SMAD2,CDKN1A
SMAD2,CDKN2B
SMAD2,COL1A1
SMAD2,COL1A2
SMAD2,COL4A1
SMAD2,COL4A2
SMAD2,COL4A3
SMAD2,COL4A4
SMAD2,E2F4
SMAD2,E2F5
SMAD2,IL12RB1
SMAD2,MYC
SMAD2,PITX2
SMAD2,RORA
SMAD2,SERPINE1
SMAD2,SMAD1
SMAD2,SMAD3
SMAD2,SMAD4
SMAD2,SMAD7
SMAD2,SPHK1
SMAD2,SPHK2
SMAD2,TFDP1
SMAD3,ACTA2
SMAD3,BMPR1A
SMAD3,BMPR1B
SMAD3,BMPR2
SMAD3,CDH1
SMAD3,CDKN1A
SMAD3,CDKN2B
SMAD3,E2F4
SMAD3,E2F5
SMAD3,IL12RB1
SMAD3,MYC
SMAD3,PITX2
SMAD3,RORA
SMAD3,SERPINE1
SMAD3,SMAD1
SMAD3,SMAD4
SMAD3,SMAD7
SMAD3,SPHK1
SMAD3,SPHK2
SMAD3,TFDP1
SMAD4,ACTA2
SMAD4,CDH1
SMAD4,CDKN1A
SMAD4,CDKN2B
SMAD4,E2F4
SMAD4,E2F5
SMAD4,ID1
SMAD4,ID2
SMAD4,ID4
SMAD4,IL12RB1
SMAD4,LEF1
SMAD4,MYC
SMAD4,PITX2
SMAD4,RORA
SMAD4,SERPINE1
SMAD4,SMAD3
SMAD4,SMAD5
SMAD4,SMAD7
SMAD4,SMAD9
SMAD4,SPHK1
SMAD4,SPHK2
SMAD4,TCF7
SMAD4,TCF7L1
SMAD4,TCF7L2
SMAD4,TFDP1
SMAD5,ID1
SMAD5,ID2
SMAD5,ID4
SMAD5,SMAD4
SMAD5,SMAD9
SMAD6,SMAD1
SMAD6,SMAD2
SMAD6,SMAD3
SMAD6,SMAD5
SMAD6,SMAD9
SMAD6,SMURF1
SMAD6,SMURF2
SMAD7,SMAD1
SMAD7,SMAD2
SMAD7,SMAD3
SMAD7,SMAD5
SMAD7,SMAD9
SMAD7,SMURF1
SMAD7,SMURF2
SMAD7,TGFBR1
SMAD9,ID1
SMAD9,ID2
SMAD9,ID4
SMAD9,SMAD4
SMARCA2,ACTB
SMARCA2,ACTG1
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,DPF1
SMARCA2,DPF3
SMARCA2,PBRM1
SMARCA2,PHF10
SMARCA2,PPARG
SMARCA2,SMARCA4
SMARCA2,SMARCB1
SMARCA2,SMARCC1
SMARCA2,SMARCC2
SMARCA2,SMARCD1
SMARCA2,SMARCD2
SMARCA2,SMARCD3
SMARCA2,SMARCE1
SMARCA4,ACTB
SMARCA4,ACTG1
SMARCA4,ACTL6A
SMARCA4,ACTL6B
SMARCA4,ARID2
SMARCA4,DPF1
SMARCA4,DPF3
SMARCA4,PBRM1
SMARCA4,PHF10
SMARCA4,PPARG
SMARCA4,SMARCB1
SMARCA4,SMARCC1
SMARCA4,SMARCC2
SMARCA4,SMARCD1
SMARCA4,SMARCD2
SMARCA4,SMARCD3
SMARCA4,SMARCE1
SMARCB1,ACTB
SMARCB1,ACTG1
SMARCB1,ACTL6A
SMARCB1,ACTL6B
SMARCB1,ARID2
SMARCB1,DPF1
SMARCB1,DPF3
SMARCB1,PBRM1
SMARCB1,PHF10
SMARCB1,PPARG
SMARCB1,SMARCC1
SMARCB1,SMARCC2
SMARCB1,SMARCD1
SMARCB1,SMARCD2
SMARCB1,SMARCD3
SMARCB1,SMARCE1
SMARCC1,ACTB
SMARCC1,ACTG1
SMARCC1,ACTL6A
SMARCC1,ACTL6B
SMARCC1,ARID2
SMARCC1,DPF1
SMARCC1,DPF3
SMARCC1,PBRM1
SMARCC1,PHF10
SMARCC1,PPARG
SMARCC1,SMARCC2
SMARCC1,SMARCD1
SMARCC1,SMARCD2
SMARCC1,SMARCD3
SMARCC1,SMARCE1
SMARCC2,ACTB
SMARCC2,ACTG1
SMARCC2,ACTL6A
SMARCC2,ACTL6B
SMARCC2,ARID2
SMARCC2,DPF1
SMARCC2,DPF3
SMARCC2,PBRM1
SMARCC2,PHF10
SMARCC2,PPARG
SMARCC2,SMARCD1
SMARCC2,SMARCD2
SMARCC2,SMARCD3
SMARCC2,SMARCE1
SMARCD1,ACTG1
SMARCD1,ACTL6A
SMARCD1,ARID1A
SMARCD1,DPF1
SMARCD1,DPF3
SMARCD1,PPARG
SMARCD1,SMARCA2
SMARCD1,SMARCA4
SMARCD1,SMARCB1
SMARCD1,SMARCC1
SMARCD1,SMARCC2
SMARCD1,SMARCD2
SMARCD1,SMARCD3
SMARCD1,SMARCE1
SMARCD2,ACTG1
SMARCD2,ACTL6A
SMARCD2,ARID1A
SMARCD2,DPF1
SMARCD2,DPF3
SMARCD2,PPARG
SMARCD2,SMARCA2
SMARCD2,SMARCA4
SMARCD2,SMARCB1
SMARCD2,SMARCC1
SMARCD2,SMARCC2
SMARCD2,SMARCD3
SMARCD2,SMARCE1
SMARCD3,ACTG1
SMARCD3,ACTL6A
SMARCD3,ARID1A
SMARCD3,DPF1
SMARCD3,DPF3
SMARCD3,PPARG
SMARCD3,SMARCA2
SMARCD3,SMARCA4
SMARCD3,SMARCB1
SMARCD3,SMARCC1
SMARCD3,SMARCC2
SMARCD3,SMARCE1
SMARCE1,ACTG1
SMARCE1,ACTL6A
SMARCE1,ARID1A
SMARCE1,DPF1
SMARCE1,DPF3
SMARCE1,PPARG
SMARCE1,SMARCA2
SMARCE1,SMARCA4
SMARCE1,SMARCB1
SMARCE1,SMARCC1
SMARCE1,SMARCC2
SMCR8,RAB8A
SMCR8,WDR41
SMG1,PPP2CA
SMG1,PPP2CB
SMG1,PPP2R1A
SMG1,PPP2R2A
SMG1,PPP2R2C
SMG1,PPP2R2D
SMG1,PPP2R3A
SMG1,PPP2R3C
SMG1,PPP2R5A
SMG1,PPP2R5B
SMG1,PPP2R5C
SMG1,PPP2R5E
SMG1,SMG7
SMG1,UPF1
SMG5,UPF1
SMG6,UPF1
SMG7,SMG5
SMG7,UPF1
SMO,ARRB1
SMO,ARRB2
SMO,FYN
SMO,PRKACA
SMO,PRKACB
SMO,PRKACG
SMO,PRKCA
SMO,SRC
SMO,SUFU
SMURF1,EGFR
SMURF1,FGFR2
SMURF1,FGFR3
SMURF1,FGFR4
SMURF1,IGF1R
SMURF1,PDGFRA
SMURF1,PTCH1
SMURF1,PTCH2
SMURF1,TGFBR1
SMURF2,EGFR
SMURF2,FGFR2
SMURF2,FGFR3
SMURF2,FGFR4
SMURF2,IGF1R
SMURF2,PDGFRA
SMURF2,PTCH1
SMURF2,PTCH2
SMURF2,TGFBR1
SOCS1,INSR
SOCS1,IRS1
SOCS1,IRS2
SOCS1,JAK1
SOCS1,JAK2
SOCS1,JAK3
SOCS1,STAT1
SOCS1,STAT3
SOCS1,STAT5A
SOCS1,STAT5B
SOCS1,TYK2
SOCS2,INSR
SOCS2,IRS1
SOCS2,IRS2
SOCS2,JAK1
SOCS2,JAK2
SOCS2,JAK3
SOCS2,STAT1
SOCS2,STAT3
SOCS2,STAT5A
SOCS2,STAT5B
SOCS2,TYK2
SOCS3,INSR
SOCS3,IRS1
SOCS3,IRS2
SOCS3,JAK1
SOCS3,JAK2
SOCS3,JAK3
SOCS3,LEPR
SOCS3,SREBF1
SOCS3,STAT1
SOCS3,STAT2
SOCS3,STAT3
SOCS3,STAT5A
SOCS3,STAT5B
SOCS3,TYK2
SOCS4,INSR
SOCS4,IRS1
SOCS4,IRS2
SOCS4,JAK1
SOCS4,JAK2
SOCS4,JAK3
SOCS4,STAT1
SOCS4,STAT3
SOCS4,STAT5A
SOCS4,STAT5B
SOCS4,TYK2
SOCS5,JAK1
SOCS5,JAK2
SOCS5,JAK3
SOCS5,STAT1
SOCS5,STAT3
SOCS5,STAT5A
SOCS5,STAT5B
SOCS5,TYK2
SOCS6,JAK1
SOCS6,JAK2
SOCS6,JAK3
SOCS6,STAT1
SOCS6,STAT3
SOCS6,STAT5A
SOCS6,STAT5B
SOCS6,TYK2
SOCS7,JAK1
SOCS7,JAK2
SOCS7,JAK3
SOCS7,STAT1
SOCS7,STAT3
SOCS7,STAT5A
SOCS7,STAT5B
SOCS7,TYK2
SOD1,BCL2
SOD1,DERL1
SOD1,PPP3CA
SOD1,PPP3CC
SOD1,PPP3R1
SOD1,PPP3R2
SOD1,TOMM40
SORBS1,AFDN
SORBS1,FLOT1
SORBS1,FLOT2
SORT1,APOB
SOS1,GRB2
SOS1,HRAS
SOS1,KRAS
SOS1,MRAS
SOS1,RASGRP1
SOS1,RASGRP3
SOS1,RRAS
SOS1,RRAS2
SOS2,GRB2
SOS2,HRAS
SOS2,KRAS
SOS2,MRAS
SOS2,RASGRP1
SOS2,RASGRP3
SOS2,RRAS
SOS2,RRAS2
SOST,LRP5
SOST,LRP6
SOX17,LEF1
SOX17,TCF7
SOX17,TCF7L1
SOX17,TCF7L2
SOX9,AMH
SP1,BNIP3L
SP1,CCND1
SP1,CDKN2B
SP1,CYP17A1
SP1,MYC
SP1,NCOA1
SP1,NCOA3
SP1,PCYT1A
SP1,PLD1
SP1,PLD2
SP1,PPARD
SP1,SLC22A2
SP1,SLC22A3
SP1,SLC22A4
SP1,SLC22A5
SP1,SLC44A1
SP1,SLC44A2
SP1,SLC44A3
SP1,SLC44A4
SP1,SLC44A5
SP1,SLC5A7
SP1,ZBTB17
SPATA13,RAC1
SPATA13,RAC3
SPATA2,CYLD
SPATA2L,CYLD
SPDYA,CDC25C
SPDYA,CDK1
SPDYA,CDK2
SPDYA,SPDYE4
SPDYE4,CDC25C
SPDYE4,CDK1
SPDYE4,CDK2
SPHK1,HRAS
SPHK1,KRAS
SPHK2,HRAS
SPHK2,KRAS
SPI1,CSF1R
SPI1,EGR1
SPI1,EGR2
SPI1,FOS
SPI1,FOSL1
SPI1,SRF
SPOP,CUL3
SPOP,GLI1
SPOP,GLI2
SPOP,GLI3
SPOP,SUFU
SPOPL,CUL3
SPOPL,GLI1
SPOPL,GLI2
SPOPL,GLI3
SPOPL,SPOP
SPOPL,SUFU
SQSTM1,GABARAP
SQSTM1,GATA4
SQSTM1,RIPK1
SQSTM1,TRAF2
SQSTM1,TRAF6
SRC,ARHGAP5
SRC,ARHGEF1
SRC,ARHGEF12
SRC,ARHGEF7
SRC,BCAR1
SRC,CARM1
SRC,CAV1
SRC,CAV2
SRC,CAV3
SRC,CDC42
SRC,CTNNB1
SRC,CTTN
SRC,DCC
SRC,DOCK2
SRC,EGFR
SRC,ELMO1
SRC,ESR1
SRC,ESR2
SRC,FARP2
SRC,FCGR2A
SRC,FOS
SRC,GIT2
SRC,GJD2
SRC,GRB2
SRC,HRAS
SRC,JUN
SRC,KRAS
SRC,MED1
SRC,MMP2
SRC,NCOA3
SRC,OCLN
SRC,PIK3CA
SRC,PIK3CD
SRC,PIK3R1
SRC,PIK3R2
SRC,PIK3R3
SRC,PIK3R5
SRC,PTK2
SRC,PTK2B
SRC,PXN
SRC,RAC1
SRC,RAC3
SRC,RAF1
SRC,SHC2
SRC,SHC4
SRC,SP1
SRC,STAT3
SRC,SYK
SRC,TJP1
SRC,TRPV1
SRC,UNC5A
SRC,UNC5B
SRC,UNC5C
SRC,UNC5D
SREBF1,ACACA
SREBF1,FASN
SREBF1,GCK
SREBF1,HK1
SREBF1,HKDC1
SREBF1,IRS2
SREBF1,SCD
SREBF1,SCD5
SRF,EGR1
SRF,EGR2
SRF,FOS
SRF,FOSL1
SRGAP1,CDC42
SRGAP3,CDC42
SRSF1,NXF1
SRSF2,NXF1
SRSF3,NXF1
SRSF4,NXF1
SRSF5,NXF1
SRSF6,NXF1
SRSF7,NXF1
SRSF9,NXF1
SSH1,CFL1
SSH1,CFL2
SSH2,CFL1
SSH2,CFL2
SSH3,CFL1
SSH3,CFL2
SSTR2,GNAI1
SSTR2,GNAI2
SSTR2,GNAI3
SSTR3,GNAI1
SSTR3,GNAI2
SSTR3,GNAI3
SSTR5,GNAI1
SSTR5,GNAI2
SSTR5,GNAI3
SSU72,PPP1CA
SSU72,PPP1CB
SSU72,PPP1CC
SSU72,WDR33
SSU72,WDR82
SSX2IP,AFDN
STAM2,JAK1
STAM2,JAK2
STAM2,JAK3
STAM2,TYK2
STARD3,VAPA
STARD3,VAPB
STARD3,VDAC1
STARD3,VDAC2
STARD3,VDAC3
STAT1,AOX1
STAT1,BCL2
STAT1,BCL2L1
STAT1,CCND1
STAT1,CCND2
STAT1,CCND3
STAT1,CD274
STAT1,CDKN1A
STAT1,CISH
STAT1,COL1A1
STAT1,COL1A2
STAT1,EIF2AK1
STAT1,EIF2AK2
STAT1,EIF2AK3
STAT1,EIF2AK4
STAT1,ELF5
STAT1,ESR1
STAT1,ESR2
STAT1,FOS
STAT1,GCK
STAT1,GFAP
STAT1,HLA-DPA1
STAT1,IGFALS
STAT1,IGFBP3
STAT1,IL12A
STAT1,IL12B
STAT1,IL12RB1
STAT1,IL17D
STAT1,INS
STAT1,IRF1
STAT1,IRF7
STAT1,IRGM
STAT1,JUNB
STAT1,LHCGR
STAT1,MX1
STAT1,MYC
STAT1,MYD88
STAT1,OAS2
STAT1,OAS3
STAT1,OASL
STAT1,PGF
STAT1,PIM1
STAT1,RIPK1
STAT1,SOCS1
STAT1,SOCS2
STAT1,SOCS3
STAT1,SOCS4
STAT1,SOCS5
STAT1,SOCS6
STAT1,SOCS7
STAT1,STAT2
STAT1,STAT3
STAT1,STAT5A
STAT1,STAT5B
STAT1,STAT6
STAT1,TBX21
STAT1,TH
STAT1,TRAF2
STAT1,TRAF6
STAT1,VEGFA
STAT1,VEGFB
STAT1,VEGFC
STAT1,ZFP1
STAT1,ZFP14
STAT1,ZFP28
STAT1,ZFP30
STAT1,ZFP37
STAT1,ZFP57
STAT1,ZFP69
STAT1,ZFP69B
STAT1,ZFP82
STAT1,ZFP90
STAT1,ZIK1
STAT1,ZNF10
STAT1,ZNF101
STAT1,ZNF112
STAT1,ZNF12
STAT1,ZNF132
STAT1,ZNF133
STAT1,ZNF135
STAT1,ZNF136
STAT1,ZNF14
STAT1,ZNF141
STAT1,ZNF154
STAT1,ZNF155
STAT1,ZNF160
STAT1,ZNF169
STAT1,ZNF177
STAT1,ZNF180
STAT1,ZNF181
STAT1,ZNF184
STAT1,ZNF189
STAT1,ZNF19
STAT1,ZNF195
STAT1,ZNF20
STAT1,ZNF200
STAT1,ZNF205
STAT1,ZNF212
STAT1,ZNF221
STAT1,ZNF222
STAT1,ZNF223
STAT1,ZNF224
STAT1,ZNF225
STAT1,ZNF226
STAT1,ZNF227
STAT1,ZNF229
STAT1,ZNF23
STAT1,ZNF230
STAT1,ZNF234
STAT1,ZNF235
STAT1,ZNF248
STAT1,ZNF25
STAT1,ZNF250
STAT1,ZNF251
STAT1,ZNF253
STAT1,ZNF254
STAT1,ZNF256
STAT1,ZNF257
STAT1,ZNF264
STAT1,ZNF268
STAT1,ZNF273
STAT1,ZNF282
STAT1,ZNF283
STAT1,ZNF284
STAT1,ZNF3
STAT1,ZNF300
STAT1,ZNF302
STAT1,ZNF304
STAT1,ZNF311
STAT1,ZNF320
STAT1,ZNF324
STAT1,ZNF324B
STAT1,ZNF331
STAT1,ZNF333
STAT1,ZNF334
STAT1,ZNF337
STAT1,ZNF33A
STAT1,ZNF34
STAT1,ZNF343
STAT1,ZNF347
STAT1,ZNF354A
STAT1,ZNF354B
STAT1,ZNF354C
STAT1,ZNF382
STAT1,ZNF383
STAT1,ZNF398
STAT1,ZNF415
STAT1,ZNF416
STAT1,ZNF417
STAT1,ZNF420
STAT1,ZNF425
STAT1,ZNF43
STAT1,ZNF430
STAT1,ZNF432
STAT1,ZNF433
STAT1,ZNF436
STAT1,ZNF44
STAT1,ZNF440
STAT1,ZNF442
STAT1,ZNF443
STAT1,ZNF45
STAT1,ZNF454
STAT1,ZNF460
STAT1,ZNF461
STAT1,ZNF468
STAT1,ZNF470
STAT1,ZNF471
STAT1,ZNF473
STAT1,ZNF480
STAT1,ZNF490
STAT1,ZNF506
STAT1,ZNF510
STAT1,ZNF514
STAT1,ZNF517
STAT1,ZNF527
STAT1,ZNF528
STAT1,ZNF529
STAT1,ZNF540
STAT1,ZNF543
STAT1,ZNF544
STAT1,ZNF546
